"Country_class","ISO3","Country","Year","AMR","traj_class","WHO_Region","Income","Strategic_vision","Multi_sector_engagement","Sustainability","Accountability","AMC_surveillance_system","AMR_surveillance_system","Optimization_antimicrobial","Professional_education","Public_awareness","Hygiene_prevention","Research_innovation","Reporting","Policy_adjustment","Effectiveness"
105,245,245,2018,3.454491613,3,"European Region","H",0,16.07579462,31.59090909,0,86.11584327,45.73813708,48.87862797,66.97860963,13.98104265,32.94796673,57.94066318,50,53.60902256,34.13304603
105,245,245,2019,5.195593151,3,"European Region","H",89.76533019,58.03789731,99.48863636,48.94671623,86.11584327,47.07820738,48.87862797,66.97860963,13.98104265,33.7219963,100,79.68397291,53.60902256,34.13304603
105,245,245,2020,6.861215499,3,"European Region","H",89.76533019,58.03789731,99.74431818,48.94671623,86.11584327,47.07820738,48.87862797,75,20.97156398,39.17486137,100,79.68397291,53.60902256,55.40752451
105,245,245,2021,8.623217767,3,"European Region","H",79.22051887,58.03789731,62.13068182,48.94671623,86.11584327,41.67398946,48.87862797,66.97860963,13.98104265,36.94547135,100,79.68397291,53.60902256,36.41221957
106,237,237,2017,1.063845499,3,"Eastern Mediterranean Region","LM",10.23466981,8.037897311,31.33522727,0,49.82964225,62.14850615,73.89762533,41.97860963,13.98104265,31.27338262,57.94066318,0,50.18796992,42.92183981
106,237,237,2018,1.363742729,3,"Eastern Mediterranean Region","LM",10.23466981,24.11369193,31.84659091,0,49.82964225,56.74428822,81.02163588,83.95721925,20.97156398,31.27338262,57.94066318,0,50.18796992,48.98174765
106,237,237,2019,1.61840365,3,"Eastern Mediterranean Region","LM",79.22051887,58.03789731,47.11647727,100,72.23168654,63.48857645,81.02163588,83.95721925,34.47867299,31.27338262,78.97033159,29.68397291,50.18796992,57.74326838
106,237,237,2020,2.35027408,3,"Eastern Mediterranean Region","LM",89.76533019,58.03789731,84.47443182,100,79.17376491,63.48857645,81.02163588,83.95721925,31.99052133,32.0474122,78.97033159,50,76.80451128,42.08850648
106,237,237,2021,2.61152418,3,"Eastern Mediterranean Region","LM",89.76533019,58.03789731,47.37215909,100,27.42759796,62.12653779,58.37730871,83.95721925,47.98578199,40.46903882,21.02966841,79.68397291,76.80451128,53.71805177
107,84,84,2017,2.387428592,3,"European Region","H",0,24.11369193,0.681818182,0,20.82623509,8.040421793,32.25593668,41.04278075,27.96208531,28.0961183,0,0,0,30.93988167
107,84,84,2018,3.720168752,3,"European Region","H",0,24.11369193,0.681818182,0,20.82623509,8.040421793,32.25593668,41.04278075,27.96208531,28.0961183,0,0,0,30.93988167
107,84,84,2019,4.577861932,3,"European Region","H",0,24.11369193,0.9375,0,0,8.040421793,32.25593668,41.04278075,13.98104265,28.0961183,0,0,0,30.93988167
107,84,84,2020,5.153061573,3,"European Region","H",0,24.11369193,0.9375,0,0,8.040421793,32.25593668,41.04278075,13.98104265,28.0961183,0,0,0,30.93988167
107,84,84,2021,5.451573893,3,"European Region","H",0,24.11369193,1.704545455,0,6.942078365,8.040421793,38.12664908,41.04278075,3.495260664,32.99417745,0,0,0,25.38496615
108,92,92,2017,3.228298958,3,"European Region","UM",0,8.037897311,31.84659091,0,34.36967632,10.72056239,42.87598945,41.97860963,20.97156398,17.66432532,0,29.68397291,40.11278195,3.599747303
108,92,92,2018,4.349692573,3,"European Region","UM",10.23466981,8.037897311,31.84659091,0,79.17376491,10.72056239,41.62269129,50,13.98104265,27.79602588,0,29.68397291,40.11278195,4.739334074
108,92,92,2019,4.860467777,3,"European Region","UM",79.22051887,75.88630807,47.11647727,100,86.11584327,10.72056239,41.62269129,50,13.98104265,22.34316081,42.05933682,59.36794582,40.11278195,8.38613055
108,92,92,2020,6.332090112,3,"European Region","UM",79.22051887,75.88630807,47.11647727,100,58.68824532,12.06063269,41.62269129,50,13.98104265,16.89029575,42.05933682,59.36794582,40.11278195,13.62278878
108,92,92,2021,6.978490457,3,"European Region","UM",79.22051887,75.88630807,47.11647727,100,27.42759796,13.40070299,35.75197889,50,20.97156398,9.069131238,42.05933682,79.68397291,53.60902256,21.70266589
109,360,360,2017,1.845110823,3,"African Region","L",20.77948113,8.037897311,69.46022727,0,27.42759796,65.02636204,7.124010554,8.021390374,31.99052133,19.33890943,0,20.31602709,0,16.65705373
109,360,360,2018,2.418351231,3,"African Region","L",20.77948113,8.037897311,69.46022727,0,27.42759796,65.02636204,7.124010554,8.021390374,31.99052133,19.33890943,0,50,0,16.65705373
109,360,360,2019,2.13778579,3,"African Region","L",89.76533019,75.88630807,100,100,27.42759796,65.02636204,7.124010554,8.021390374,31.99052133,19.33890943,0,79.68397291,0,16.65705373
109,360,360,2020,2.910017479,3,"African Region","L",89.76533019,75.88630807,100,100,27.42759796,65.02636204,7.124010554,8.021390374,31.99052133,19.33890943,57.94066318,79.68397291,0,16.65705373
109,360,360,2021,3.583789118,3,"African Region","L",89.76533019,75.88630807,62.64204545,100,34.36967632,70.38664323,8.377308707,33.02139037,25,13.06580407,57.94066318,50,26.61654135,15.23257026
110,410,410,2017,0.726799602,3,"South-East Asia Region","UM",89.76533019,66.07579462,100,100,48.25383305,10.76449912,26.12137203,16.04278075,20.97156398,23.49842884,42.05933682,29.68397291,0,26.52120811
110,410,410,2018,1.811662738,3,"South-East Asia Region","UM",89.76533019,66.07579462,100,100,48.25383305,16.16871705,26.12137203,16.04278075,47.98578199,23.49842884,42.05933682,50,0,29.55116203
110,410,410,2019,1.954187195,3,"South-East Asia Region","UM",89.76533019,66.07579462,100,100,70.65587734,10.76449912,26.12137203,33.02139037,47.98578199,24.27245841,42.05933682,79.68397291,0,31.06613899
110,410,410,2020,3.386223471,3,"South-East Asia Region","UM",89.76533019,74.11369193,68.83522727,100,0,2.680140598,20.25065963,25,22.98578199,19.97486137,42.05933682,70.31602709,0,9.789257269
110,410,410,2021,3.841942607,3,"South-East Asia Region","UM",89.76533019,58.03789731,62.64204545,100,22.40204429,8.084358524,15.61583113,25,22.98578199,17.90665434,42.05933682,70.31602709,0,3.442513797
111,431,431,2017,1.643924127,3,"Region of the Americas","UM",10.23466981,8.037897311,32.10227273,0,48.25383305,38.99384886,33.37730871,25,34.00473934,19.59362292,0,29.68397291,53.60902256,11.1165453
111,431,431,2018,4.892958409,3,"Region of the Americas","UM",55.27240566,91.96210269,69.60227273,51.05328377,48.25383305,38.99384886,40.50131926,33.02139037,40.99526066,22.0422366,100,59.36794582,53.60902256,14.76334177
111,431,431,2019,4.21738733,3,"Region of the Americas","UM",55.27240566,91.96210269,69.60227273,51.05328377,48.25383305,38.99384886,40.50131926,33.02139037,40.99526066,16.58937153,100,59.36794582,53.60902256,14.19354839
111,431,431,2020,5.812202622,3,"Region of the Americas","UM",55.27240566,83.92420538,99.74431818,51.05328377,70.65587734,34.97363796,48.87862797,25,47.98578199,13.75951941,100,59.36794582,53.60902256,34.39324117
111,431,431,2021,7.114897164,3,"Region of the Americas","UM",44.72759434,75.88630807,31.98863636,51.05328377,27.42759796,25.54920914,50.13192612,33.02139037,15.99526066,13.62060998,42.05933682,59.36794582,26.9924812,13.02371044
113,505,505,2017,0.132329605,3,"European Region","UM",62.12146226,40.18948655,31.73295455,100,34.36967632,26.84534271,16.75461741,41.04278075,29.97630332,78.55822551,42.05933682,50,53.60902256,35.20115444
113,505,505,2018,0.355212729,3,"European Region","UM",62.12146226,48.22738386,31.73295455,100,34.36967632,40.37785589,25.13192612,58.02139037,22.98578199,78.55822551,42.05933682,50,53.60902256,35.20115444
113,505,505,2019,0.648245892,3,"European Region","UM",72.66627358,48.22738386,69.34659091,100,34.36967632,40.37785589,25.13192612,58.02139037,13.98104265,51.57384473,42.05933682,50,53.60902256,34.10031362
113,505,505,2020,1.455475675,3,"European Region","UM",72.66627358,48.22738386,99.74431818,100,34.36967632,43.05799649,25.13192612,58.02139037,27.96208531,13.96719039,42.05933682,50,53.60902256,44.77917354
113,505,505,2021,2.244479488,3,"European Region","UM",72.66627358,48.22738386,62.38636364,100,56.77172061,26.9112478,21.37203166,58.02139037,63.98104265,13.36672828,42.05933682,50,53.60902256,46.0997473
114,475,475,2017,-1.848593927,3,"African Region","L",0,8.037897311,1.704545455,0,0,10.72056239,9.498680739,16.04278075,6.990521327,5.845656192,57.94066318,0,26.61654135,0
114,475,475,2018,0.615907958,3,"African Region","L",10.23466981,8.037897311,1.704545455,0,6.942078365,18.80492091,17.87598945,16.04278075,0,7.139833641,57.94066318,20.31602709,26.61654135,0
114,475,475,2019,1.670524713,3,"African Region","L",44.43278302,75.88630807,32.24431818,51.05328377,6.942078365,18.80492091,17.87598945,16.04278075,0,7.139833641,100,100,26.61654135,0
114,475,475,2020,1.961587507,3,"African Region","L",44.43278302,75.88630807,31.98863636,51.05328377,29.34412266,28.14147627,18.99736148,16.04278075,31.99052133,10.14325323,100,100,26.61654135,0
114,475,475,2021,1.168262792,3,"African Region","L",65.21226415,100,100,51.05328377,43.22827939,22.84710018,34.49868074,25,15.99526066,17.28308688,100,100,26.61654135,21.78762208
117,176,176,2017,1.056459568,3,"European Region","UM",79.22051887,50,31.73295455,100,13.88415673,16.16871705,32.12401055,8.021390374,13.98104265,20.06728281,21.02966841,59.36794582,26.61654135,15.40130568
117,176,176,2018,1.31006417,3,"European Region","UM",89.76533019,41.96210269,69.09090909,100,55.19591141,16.16871705,32.12401055,25,20.97156398,17.66432532,21.02966841,59.36794582,26.61654135,15.97109907
117,176,176,2019,1.498006413,3,"European Region","UM",89.76533019,66.07579462,69.09090909,100,36.28620102,10.72056239,32.12401055,25,6.990521327,2.842236599,21.02966841,59.36794582,26.61654135,5.806451613
117,176,176,2020,2.536592766,3,"European Region","UM",89.76533019,66.07579462,69.09090909,100,36.28620102,9.380492091,27.37467018,8.021390374,13.98104265,2.842236599,21.02966841,59.36794582,0,5.806451613
117,176,176,2021,3.308919408,3,"European Region","UM",89.76533019,50,62.64204545,100,86.11584327,20.16695958,39.37994723,25,22.98578199,3.616266174,21.02966841,79.68397291,0,14.89631336
121,462,462,2017,1.371656783,3,"African Region","UM",89.76533019,75.88630807,69.34659091,100,41.31175468,9.402460457,15.50131926,16.04278075,13.98104265,26.32828096,0,29.68397291,0,7.51583177
121,462,462,2018,1.950000181,3,"African Region","UM",89.76533019,75.88630807,69.09090909,100,27.42759796,17.46485062,0,16.04278075,6.990521327,31.78114603,0,50,0,8.085625155
121,462,462,2019,2.57692948,3,"African Region","UM",89.76533019,75.88630807,69.09090909,100,27.42759796,17.46485062,0,16.04278075,6.990521327,31.78114603,0,50,0,8.085625155
121,462,462,2020,4.365341609,3,"African Region","UM",89.76533019,75.88630807,68.57954545,100,0,17.44288225,0,33.02139037,13.98104265,26.32828096,0,50,0,7.51583177
121,462,462,2021,4.495007848,3,"African Region","UM",89.76533019,75.88630807,61.875,100,41.31175468,28.2513181,29.88126649,33.02139037,13.98104265,33.24889094,0,79.68397291,26.61654135,20.53954221
130,477,477,2017,2.301130277,3,"South-East Asia Region","LM",61.82665094,41.96210269,31.47727273,75.52664188,0,17.46485062,20.25065963,50,22.98578199,16.02088725,42.05933682,29.68397291,0,9.042547078
130,477,477,2018,5.158564656,3,"South-East Asia Region","LM",61.82665094,50,31.47727273,75.52664188,0,20.14499121,20.25065963,50,15.99526066,26.92661738,42.05933682,79.68397291,0,10.18213385
130,477,477,2019,6.039289145,3,"South-East Asia Region","LM",61.82665094,50,31.98863636,75.52664188,27.42759796,21.48506151,27.37467018,50,15.99526066,26.92661738,42.05933682,79.68397291,0,10.18213385
130,477,477,2020,6.291196674,3,"South-East Asia Region","LM",61.82665094,50,31.98863636,75.52664188,29.34412266,28.22934974,27.37467018,50,25,13.36672828,42.05933682,100,26.61654135,8.553664353
130,477,477,2021,6.203051893,3,"South-East Asia Region","LM",61.82665094,50,62.38636364,75.52664188,56.77172061,33.6115993,27.37467018,50,25,24.27245841,42.05933682,100,40.11278195,13.90984099
131,441,441,2017,1.716968537,3,"Western Pacific Region","H",0,0,0.681818182,0,0,0,0,0,0,7.521072089,0,0,13.4962406,14.45612211
131,441,441,2018,1.49713064,3,"Western Pacific Region","H",0,0,0.681818182,0,0,0,0,0,0,7.521072089,0,0,13.4962406,14.45612211
131,441,441,2019,1.362726094,3,"Western Pacific Region","H",0,0,0.681818182,0,0,0,0,0,0,18.42680222,0,0,13.4962406,15.59570888
131,441,441,2020,1.771939317,3,"Western Pacific Region","H",0,0,0.681818182,0,0,0,0,0,0,18.42680222,0,0,13.4962406,15.59570888
131,441,441,2021,1.94182095,3,"Western Pacific Region","H",51.88679245,67.84841076,15.95170455,100,0,0,0,0,0,18.42680222,21.02966841,29.68397291,13.4962406,15.59570888
132,569,569,2017,1.806994973,3,"Western Pacific Region","H",89.76533019,83.92420538,69.34659091,75.52664188,93.05792164,36.31370826,66.62269129,50,31.99052133,76.90027726,100,59.36794582,50.18796992,30.90250019
132,569,569,2018,2.102562138,3,"Western Pacific Region","H",89.76533019,83.92420538,69.34659091,75.52664188,41.31175468,36.31370826,59.49868074,66.97860963,31.99052133,76.90027726,100,29.68397291,50.18796992,31.34028821
132,569,569,2019,2.357990732,3,"Western Pacific Region","H",89.76533019,83.92420538,69.34659091,75.52664188,27.42759796,36.31370826,45.93456464,66.97860963,22.98578199,76.90027726,100,29.68397291,50.18796992,21.097024
132,569,569,2020,2.573194597,3,"Western Pacific Region","H",89.76533019,83.92420538,69.34659091,75.52664188,27.42759796,36.31370826,45.93456464,66.97860963,22.98578199,76.90027726,100,59.36794582,50.18796992,21.097024
132,569,569,2021,2.162547181,3,"Western Pacific Region","H",89.76533019,83.92420538,31.98863636,75.52664188,27.42759796,34.9516696,54.31187335,66.97860963,22.98578199,61.69695009,100,29.68397291,76.80451128,19.95743723
134,1,1,2017,-0.773758553,3,"Eastern Mediterranean Region","LM",82.60613208,83.92420538,100,75.52664188,56.77172061,48.6599297,15.50131926,25,31.99052133,45.32680222,100,79.68397291,13.4962406,7.288135059
134,1,1,2018,-0.545624113,3,"Eastern Mediterranean Region","LM",82.60613208,83.92420538,100,75.52664188,56.77172061,48.6599297,15.50131926,25,31.99052133,45.32680222,100,79.68397291,13.4962406,7.288135059
134,1,1,2019,0.821345157,3,"Eastern Mediterranean Region","LM",82.60613208,75.88630807,99.23295455,75.52664188,34.36967632,49.95606327,15.50131926,25,34.47867299,13.36672828,100,79.68397291,40.11278195,17.54944008
134,1,1,2020,1.686437897,3,"Eastern Mediterranean Region","LM",72.37146226,83.92420538,99.48863636,75.52664188,41.31175468,45.95782074,20.25065963,33.02139037,13.98104265,18.4383549,100,79.68397291,0,9.141221957
134,1,1,2021,2.500008647,3,"Eastern Mediterranean Region","LM",82.60613208,75.88630807,99.48863636,75.52664188,63.71379898,44.61775044,25,25,13.98104265,21.26820702,100,79.68397291,0,15.80236365
136,479,479,2017,0.96796711,3,"Region of the Americas","UM",79.22051887,75.88630807,47.37215909,100,13.88415673,13.44463972,30.09129288,16.04278075,20.97156398,30.79380776,100,59.36794582,13.4962406,10.06071936
136,479,479,2018,2.258368479,3,"Region of the Americas","UM",79.22051887,83.92420538,47.37215909,100,13.88415673,8.040421793,30.09129288,33.02139037,11.492891,30.79380776,100,59.36794582,13.4962406,1.980842246
136,479,479,2019,3.088250228,3,"Region of the Americas","UM",100,100,99.48863636,100,93.05792164,22.80316344,30.09129288,25,15.99526066,34.39768946,100,100,40.11278195,11.81955192
136,479,479,2020,4.745873627,3,"Region of the Americas","UM",100,100,99.74431818,100,65.63032368,13.44463972,32.80791557,33.02139037,6.990521327,15.04131238,100,100,0,16.94501152
136,479,479,2021,6.950879566,3,"Region of the Americas","UM",89.76533019,100,32.24431818,100,20.82623509,24.20913884,22.62532982,16.04278075,13.98104265,11.43743068,100,100,40.11278195,11.42857143
137,513,513,2017,3.908014649,3,"Western Pacific Region","LM",89.76533019,50,99.48863636,100,41.31175468,36.31370826,47.62532982,33.02139037,47.98578199,17.88354898,42.05933682,79.68397291,53.60902256,44.45178643
137,513,513,2018,5.028431003,3,"Western Pacific Region","LM",100,58.03789731,99.48863636,100,55.19591141,38.99384886,47.62532982,41.04278075,47.98578199,23.63650647,42.05933682,79.68397291,53.60902256,52.53166354
137,513,513,2019,5.505099717,3,"Western Pacific Region","LM",100,100,69.09090909,100,34.36967632,28.2513181,47.62532982,41.04278075,20.97156398,20.80665434,42.05933682,79.68397291,53.60902256,46.47175571
137,513,513,2020,6.554908871,3,"Western Pacific Region","LM",89.76533019,100,69.34659091,100,6.942078365,32.24956063,39.24802111,58.02139037,34.47867299,19.43160813,42.05933682,79.68397291,53.60902256,43.87958981
137,513,513,2021,6.755724915,3,"Western Pacific Region","LM",100,100,99.74431818,100,13.88415673,43.05799649,56.00263852,75,34.47867299,19.43160813,42.05933682,79.68397291,53.60902256,51.4544746
138,488,488,2017,-0.434967672,3,"Western Pacific Region","UM",0,0,0.681818182,0,0,0,27.37467018,8.021390374,47.98578199,30.19898336,0,0,0,9.219463883
138,488,488,2018,0.084843415,3,"Western Pacific Region","UM",0,0,0.681818182,0,0,0,11.87335092,33.02139037,31.99052133,30.19898336,0,0,0,1.139586771
138,488,488,2019,0.091546461,3,"Western Pacific Region","UM",0,0,0.681818182,0,0,0,11.87335092,33.02139037,31.99052133,30.19898336,0,0,0,1.139586771
138,488,488,2020,1.581951908,3,"Western Pacific Region","UM",0,0,0.681818182,0,0,0,11.87335092,33.02139037,31.99052133,24.7461183,0,0,0,0.569793386
138,488,488,2021,1.291395754,3,"Western Pacific Region","UM",0,0,0.681818182,0,0,0,11.87335092,33.02139037,31.99052133,24.7461183,0,0,0,0.569793386
141,48,48,2017,0.648912405,3,"South-East Asia Region","L",79.22051887,75.88630807,46.60511364,100,27.42759796,8.084358524,47.64432718,25,13.98104265,75.35221811,42.05933682,29.68397291,26.9924812,13.48211199
141,48,48,2018,-0.47595908,3,"South-East Asia Region","L",79.22051887,75.88630807,46.60511364,100,34.36967632,8.084358524,47.64432718,25,13.98104265,71.05462107,42.05933682,50,26.9924812,13.48211199
141,48,48,2019,-0.481616715,3,"South-East Asia Region","L",68.98584906,75.88630807,46.60511364,100,34.36967632,8.084358524,30.88970976,25,13.98104265,71.05462107,42.05933682,50,26.9924812,13.48211199
141,48,48,2020,1.429777301,3,"South-East Asia Region","L",89.76533019,91.96210269,84.47443182,100,63.71379898,22.82513181,54.76833773,50,22.98578199,73.11044362,42.05933682,50,53.60902256,17.69870185
141,48,48,2021,1.771462376,3,"South-East Asia Region","L",100,91.96210269,84.47443182,100,100,30.88752197,56.80105541,66.97860963,34.47867299,55.25295749,42.05933682,50,53.60902256,45.6753514
143,586,586,2017,-1.275393529,3,"Region of the Americas","UM",0,8.037897311,31.59090909,0,41.31175468,51.38400703,36.87335092,33.02139037,34.00473934,35.57097967,0,29.68397291,0,18.50252722
143,586,586,2018,-0.220658687,3,"Region of the Americas","UM",0,8.037897311,32.10227273,0,13.88415673,48.6599297,36.87335092,50,40.99526066,24.66524954,0,29.68397291,0,17.36294044
143,586,586,2019,1.643530814,3,"Region of the Americas","UM",72.37146226,75.88630807,100,51.05328377,36.28620102,51.38400703,36.87335092,33.02139037,22.98578199,49.02606285,42.05933682,59.36794582,26.61654135,17.81307722
143,586,586,2020,2.037451026,3,"Region of the Americas","UM",72.37146226,75.88630807,100,51.05328377,13.88415673,59.42442882,39.24802111,50,22.98578199,14.26728281,42.05933682,59.36794582,26.61654135,20.41858679
143,586,586,2021,3.032667057,3,"Region of the Americas","UM",72.37146226,75.88630807,62.38636364,51.05328377,51.74616695,58.04042179,69.92770449,83.95721925,22.98578199,14.26728281,42.05933682,59.36794582,40.11278195,32.12735023
146,110,110,2017,8.322710748,3,"European Region","H",0,0,1.448863636,0,63.71379898,48.41827768,31.00263852,66.97860963,13.98104265,70.65591497,57.94066318,29.68397291,40.11278195,17.30057959
146,110,110,2018,7.085439419,3,"European Region","H",0,8.037897311,31.59090909,0,63.71379898,48.41827768,31.00263852,58.95721925,6.990521327,66.35831793,57.94066318,29.68397291,40.11278195,17.30057959
146,110,110,2019,2.93403532,3,"European Region","H",0,8.037897311,31.59090909,0,63.71379898,48.41827768,22.62532982,58.95721925,15.99526066,70.65591497,57.94066318,29.68397291,40.11278195,17.30057959
146,110,110,2020,3.578655231,3,"European Region","H",10.23466981,8.037897311,1.193181818,0,56.77172061,34.92970123,61.6823219,50,15.99526066,20.58687616,57.94066318,29.68397291,40.11278195,18.18748113
146,110,110,2021,4.625372242,3,"European Region","H",10.23466981,8.037897311,1.448863636,0,63.71379898,34.92970123,61.6823219,83.95721925,13.98104265,20.58687616,57.94066318,29.68397291,53.60902256,24.24738897
149,292,292,2017,-0.1085961,3,"Eastern Mediterranean Region","H",100,100,69.09090909,100,41.31175468,24.20913884,57.12401055,33.02139037,29.97630332,55.54556377,42.05933682,50,53.60902256,37.88784017
149,292,292,2018,1.689986769,3,"Eastern Mediterranean Region","H",100,100,99.48863636,100,65.63032368,29.56942004,41.62269129,41.04278075,20.97156398,58.89556377,42.05933682,79.68397291,53.60902256,43.50995999
149,292,292,2019,3.053668768,3,"Eastern Mediterranean Region","H",100,100,99.48863636,100,65.63032368,29.56942004,41.62269129,58.02139037,34.47867299,53.44269871,42.05933682,79.68397291,53.60902256,48.67173342
149,292,292,2020,3.904428717,3,"Eastern Mediterranean Region","H",100,100,99.74431818,100,93.05792164,29.56942004,50,58.02139037,47.98578199,58.89556377,42.05933682,79.68397291,53.60902256,54.97309363
149,292,292,2021,5.441778106,3,"Eastern Mediterranean Region","H",100,100,99.74431818,100,70.65587734,32.271529,50,58.02139037,47.98578199,58.89556377,42.05933682,79.68397291,40.11278195,58.74037473
150,372,372,2017,0.489499058,3,"Eastern Mediterranean Region","L",20.77948113,8.037897311,68.4375,0,34.36967632,13.44463972,15.50131926,25,13.98104265,34.79695009,0,0,0,16.09061747
150,372,372,2018,1.377043158,3,"Eastern Mediterranean Region","L",89.76533019,58.03789731,69.60227273,100,6.942078365,13.44463972,7.124010554,25,20.97156398,29.34408503,100,50,0,11.30423423
150,372,372,2019,1.872508458,3,"Eastern Mediterranean Region","L",89.76533019,58.03789731,99.48863636,100,48.25383305,26.88927944,15.50131926,25,20.97156398,32.72874307,100,79.68397291,0,17.49614743
150,372,372,2020,3.369152108,3,"Eastern Mediterranean Region","L",79.22051887,58.03789731,62.13068182,100,65.63032368,26.88927944,15.50131926,25,20.97156398,55.8512939,100,79.68397291,26.61654135,22.93665348
150,372,372,2021,4.476160878,3,"Eastern Mediterranean Region","L",79.22051887,58.03789731,62.13068182,100,0,32.24956063,34.5176781,58.95721925,20.97156398,64.42902033,100,79.68397291,0,27.91637646
154,29,29,2017,-0.577499891,3,"African Region","L",10.23466981,8.037897311,32.10227273,0,36.28620102,0,27.37467018,8.021390374,13.98104265,9.36922366,0,29.68397291,0,0
154,29,29,2018,-0.526739232,3,"African Region","L",72.66627358,75.88630807,100,100,51.74616695,0,4.749340369,8.021390374,25,28.57005545,42.05933682,59.36794582,0,1.709380157
154,29,29,2019,-0.465467503,3,"African Region","L",72.66627358,75.88630807,69.60227273,100,0,0,0,25,12.5,28.57005545,42.05933682,59.36794582,0,1.709380157
154,29,29,2020,-0.225842114,3,"African Region","L",51.88679245,75.88630807,62.64204545,100,0,2.680140598,0,33.02139037,11.492891,28.57005545,42.05933682,29.68397291,0,1.709380157
154,29,29,2021,0.585989055,3,"African Region","L",82.9009434,83.92420538,100,100,6.942078365,5.382249561,8.377308707,33.02139037,15.99526066,25.17301294,42.05933682,70.31602709,0,1.139586771
155,549,549,2017,1.114320844,3,"Region of the Americas","LM",20.77948113,24.11369193,31.33522727,0,48.25383305,16.08084359,39.37994723,33.02139037,20.97156398,33.64168207,0,29.68397291,63.30827068,29.22856906
155,549,549,2018,1.181157225,3,"Region of the Americas","LM",20.77948113,24.11369193,31.33522727,0,48.25383305,16.08084359,39.37994723,33.02139037,20.97156398,17.28308688,0,29.68397291,63.30827068,27.5191889
